GEOID,mean
06091,1.0
06009,1.0
06043,1.0
06105,1.0306964573268922
06027,1.268461919709235
06051,1.1428571428571428
06003,1.8235294117647058
06011,1.0111178932682245
06049,1.0526315789473684
06005,1.0
06063,1.4151742103549332
06093,1.127659574468085
06021,1.1779927207458742
06029,1.0841488227884895
06007,1.0416689362165694
06033,1.0
06015,1.0
06025,1.0758776017396707
06023,1.2142857142857142
06053,1.13
06073,1.0595724798504849
06079,1.0
06083,1.0
06109,1.6724137931034482
06035,1.0803599565811128
06045,1.1536144578313252
06019,2.008426076489346
06039,1.0966730710890888
06111,1.3333333333333333
06071,1.4761163840049787
06065,1.1566132923886818
06047,1.0454545454545454
06099,1.0927729369554073
06103,1.0667626652703233
06089,1.0636136849607982
06067,1.044293903074518
06061,1.0198412698412698
06017,1.023211359912616
06113,1.0067026462395543
06057,1.0
06115,1.0
06101,1.0342583920737418
06055,1.0
06069,1.0
06085,1.0
06087,1.0
06097,1.0316181029138252
06077,1.331253814335119
06095,1.2208885038980324
06031,1.1147614761476148
06107,1.084519499184655
06059,1.0
06037,1.0
06013,1.0
06001,1.0
06075,
06081,
06041,1.0
